Population	GeneID	Chr	Start	End	Biotype	LR.gene.max
EHG	RASL10B	17	34058668	34070540	protein_coding	1.510667
EHG	RBFOX3	17	77085427	77613550	protein_coding	2.781647
EHG	RCVRN	17	9799637	9808938	protein_coding	1.92015
EHG	RDM1	17	34245070	34257777	protein_coding	12.186393
EHG	RECQL5	17	73622925	73663269	protein_coding	1.662603
EHG	RFFL	17	33333009	33416338	protein_coding	0.743783
EHG	RFNG	17	80005778	80009707	protein_coding	2.409327
EHG	RGS9	17	63133549	63223821	protein_coding	3.598739
EHG	RHBDF2	17	74466973	74497872	protein_coding	1.637636
EHG	RHBDL3	17	30593195	30651680	protein_coding	2.025025
EHG	RHOT1	17	30469473	30580393	protein_coding	2.025025
EHG	RILP	17	1549444	1553371	protein_coding	1.262515
EHG	RNASEK	17	6915736	6917851	protein_coding	1.86605
EHG	RNASEK-C17orf49	17	6915954	6920839	protein_coding	1.86605
EHG	RND2	17	41177258	41184057	protein_coding	2.240252
EHG	RNF112	17	19314438	19320589	protein_coding	1.456835
EHG	RNF135	17	29295803	29326929	protein_coding	0.613625
EHG	RNF157	17	74138534	74236454	protein_coding	2.143323
EHG	RNF167	17	4843303	4848517	protein_coding	5.111773
EHG	RNF213	17	78234665	78372586	protein_coding	1.119047
EHG	RNF222	17	8294022	8301144	protein_coding	2.518144
EHG	RNF43	17	56429861	56494956	protein_coding	1.276321
EHG	RNFT1	17	58029601	58042122	protein_coding	6.148633
EHG	RPA1	17	1732996	1803376	protein_coding	1.288801
EHG	RPAIN	17	5322961	5336196	protein_coding	1.498953
EHG	RPH3AL	17	62293	236045	protein_coding	2.595275
EHG	RPL19	17	37356536	37360980	protein_coding	3.16469
EHG	RPL23	17	37004118	37010096	protein_coding	0.971684
EHG	RPL23A	17	27046411	27051377	protein_coding	2.543144
EHG	RPL26	17	8280838	8286531	protein_coding	2.518144
EHG	RPL27	17	41150290	41154976	protein_coding	2.240252
EHG	RPL38	17	72199721	72206794	protein_coding	0.067222
EHG	RPRML	17	45055523	45056614	protein_coding	1.590225
EHG	RPS6KB1	17	57970447	58027925	protein_coding	6.148633
EHG	RPTOR	17	78518619	78940171	protein_coding	4.669299
EHG	RSAD1	17	48556161	48563336	protein_coding	2.057647
EHG	RTN4RL1	17	1837971	1928639	protein_coding	1.685396
EHG	RUNDC1	17	41132582	41145707	protein_coding	2.240252
EHG	RUNDC3A	17	42385781	42396039	protein_coding	2.498365
EHG	SAMD14	17	48187404	48207246	protein_coding	4.140053
EHG	SAP30BP	17	73663196	73704142	protein_coding	0.78633
EHG	SARM1	17	26691378	26728065	protein_coding	2.223905
EHG	SAT2	17	7529552	7531194	protein_coding	1.77948
EHG	SCARF1	17	1537152	1549041	protein_coding	1.262515
EHG	SCARNA20	17	58308877	58309007	snoRNA	6.111584
EHG	SCARNA21	17	7809440	7809578	snoRNA	1.21448
EHG	SCIMP	17	5112256	5138155	protein_coding	1.16841
EHG	SCN4A	17	62015914	62050278	protein_coding	1.645807
EHG	SCO1	17	10583654	10601692	protein_coding	1.152506
EHG	SCPEP1	17	55055466	55084129	protein_coding	2.294491
EHG	SCRN2	17	45915058	45918699	protein_coding	1.317147
EHG	SDF2	17	26975374	26989207	protein_coding	0.563371
EHG	SDK2	17	71330523	71640228	protein_coding	3.56171
EHG	SEBOX	17	26691290	26700110	protein_coding	2.223905
EHG	SEC14L1	17	75082798	75213179	protein_coding	4.300326
EHG	SECTM1	17	80278900	80291950	protein_coding	2.564087
EHG	SENP3	17	7465192	7475287	protein_coding	1.77948
EHG	SEPT4	17	56597611	56618179	protein_coding	0.850855
EHG	SEPT9	17	75276651	75496678	protein_coding	3.661512
EHG	SERPINF1	17	1665253	1680868	protein_coding	1.288801
EHG	SERPINF2	17	1646130	1658562	protein_coding	1.288801
EHG	SEZ6	17	27281919	27333458	protein_coding	3.942501
EHG	SGCA	17	48241575	48253292	protein_coding	2.226194
EHG	SGSH	17	78180515	78194722	protein_coding	0.636917
EHG	SGSM2	17	2240792	2284352	protein_coding	1.478268
EHG	SHBG	17	7517382	7536700	protein_coding	1.77948
EHG	SHISA6	17	11144580	11467380	protein_coding	3.620069
EHG	SHMT1	17	18231187	18266856	protein_coding	2.424067
EHG	SHPK	17	3511556	3539616	protein_coding	1.388642
EHG	SIRT7	17	79869815	79879199	protein_coding	1.651576
EHG	SKA2	17	57187312	57232630	protein_coding	0.61443
EHG	SKAP1	17	46210802	46507637	protein_coding	3.372742
EHG	SLC13A2	17	26800311	26824799	protein_coding	0.943861
EHG	SLC13A5	17	6588032	6616886	protein_coding	1.402353
EHG	SLC16A11	17	6944949	6947242	protein_coding	1.86605
EHG	SLC16A13	17	6939394	6943440	protein_coding	1.86605
EHG	SLC16A3	17	80186273	80219005	protein_coding	1.307942
EHG	SLC16A5	17	73083822	73102257	protein_coding	3.59727
EHG	SLC16A6	17	66263167	66287408	protein_coding	0.644446
EHG	SLC25A10	17	79670404	79688042	protein_coding	2.211118
EHG	SLC25A11	17	4840425	4843546	protein_coding	4.334067
EHG	SLC25A19	17	73269073	73285591	protein_coding	5.026462
EHG	SLC25A35	17	8191081	8198661	protein_coding	2.939562
EHG	SLC25A39	17	42396993	42402238	protein_coding	1.853886
EHG	SLC26A11	17	78193498	78227299	protein_coding	0.636917
EHG	SLC2A4	17	7184986	7191576	protein_coding	1.490259
EHG	SLC35B1	17	47778305	47786376	protein_coding	0.961645
EHG	SLC35G3	17	33519539	33521412	protein_coding	0.171842
EHG	SLC35G6	17	7384721	7386383	protein_coding	3.734974
EHG	SLC38A10	17	79218800	79269347	protein_coding	2.874641
EHG	SLC39A11	17	70642088	71088851	protein_coding	3.435153
EHG	SLC43A2	17	1472561	1532180	protein_coding	3.164307
EHG	SLC46A1	17	26721661	26734215	protein_coding	2.223905
EHG	SLC47A1	17	19398698	19482347	protein_coding	1.359104
EHG	SLC47A2	17	19581601	19622292	protein_coding	1.192585
EHG	SLC4A1	17	42325753	42345509	protein_coding	3.262195
EHG	SLC52A1	17	4935895	4955304	protein_coding	5.643859
EHG	SLC5A10	17	18853658	18925908	protein_coding	1.945596
EHG	SLC6A4	17	28521337	28563020	protein_coding	1.208506
EHG	SLC9A3R1	17	72744791	72765492	protein_coding	1.485308
EHG	SLFN11	17	33677324	33700720	protein_coding	1.475527
EHG	SLFN12	17	33738079	33760302	protein_coding	0.332167
EHG	SLFN12L	17	33791268	33864880	protein_coding	0.911481
EHG	SLFN13	17	33762115	33775856	protein_coding	0.332167
EHG	SLFN14	17	33875144	33885117	protein_coding	0.911481
EHG	SLFN5	17	33570055	33600674	protein_coding	1.475527
EHG	SMARCD2	17	61909444	61920425	protein_coding	0.849108
EHG	SMARCE1	17	38781214	38804760	protein_coding	0.736253
EHG	SMCR8	17	18218624	18226517	protein_coding	2.424067
EHG	SMG6	17	1963133	2207065	protein_coding	1.685396
EHG	SMG8	17	57286761	57292608	protein_coding	0.335974
EHG	SMIM5	17	73629514	73637484	protein_coding	1.662603
EHG	SMIM6	17	73642323	73644057	protein_coding	0.95372
EHG	SMTNL2	17	4487294	4511614	protein_coding	1.779542
EHG	SMURF2	17	62538413	62658186	protein_coding	1.37801
EHG	SMYD4	17	1682779	1733928	protein_coding	1.288801
EHG	SNF8	17	47006678	47022479	protein_coding	0.292152
EHG	SNHG16	17	74553848	74561430	lincRNA	2.405861
EHG	SNORA38B	17	65736785	65736915	snoRNA	0.067222
EHG	SNORA48	17	7478031	7478165	snoRNA	1.77948
EHG	SNORA59B	17	19460524	19461224	snoRNA	1.359104
EHG	SNORA67	17	7476144	7485342	snoRNA	1.77948
EHG	SNORD104	17	62223443	62223512	snoRNA	1.224534
EHG	SNORD118	17	8076772	8076905	snoRNA	0.871734
EHG	SNORD124	17	38183795	38183898	snoRNA	1.758042
EHG	SNORD1B	17	74557191	74557274	snoRNA	2.405861
EHG	SNORD3A	17	19091329	19092027	lincRNA	0.130412
EHG	SNORD3B-1	17	18965225	18965807	lincRNA	0
EHG	SNORD3B-2	17	18966762	18967449	lincRNA	0
EHG	SNORD3C	17	19092978	19093558	lincRNA	0.130412
EHG	SNORD3D	17	19015313	19015949	lincRNA	0
EHG	SNORD42A	17	27050447	27050510	snoRNA	2.543144
EHG	SNORD42B	17	27047568	27047634	snoRNA	2.543144
EHG	SNORD4A	17	27049600	27049671	snoRNA	2.543144
EHG	SNORD4B	17	27050700	27050771	snoRNA	2.543144
EHG	SNORD7	17	33900676	33900772	snoRNA	0.911481
EHG	SNORD91A	17	2233570	2233664	snoRNA	1.478268
EHG	SNORD91B	17	2232413	2232507	snoRNA	1.478268
EHG	SNX11	17	46180719	46200436	protein_coding	2.643067
EHG	SOCS3	17	76352864	76356158	protein_coding	3.816734
EHG	SOCS7	17	36508111	36556019	protein_coding	1.475092
EHG	SOST	17	41831099	41836156	protein_coding	1.704098
EHG	SOX15	17	7491496	7493488	protein_coding	1.77948
EHG	SOX9	17	70117161	70122561	protein_coding	2.639813
EHG	SOX9-AS1	17	70033455	70217977	lincRNA	2.639813
EHG	SP2	17	45973516	46006323	protein_coding	1.533897
EHG	SP6	17	45922279	45933240	protein_coding	1.317147
EHG	SPACA3	17	31297394	31324895	protein_coding	1.84733
EHG	SPAG5	17	26904588	26926297	protein_coding	0.58784
EHG	SPAG7	17	4862521	4871167	protein_coding	5.643859
EHG	SPAG9	17	49039535	49198226	protein_coding	1.3178
EHG	SPATA20	17	48620419	48633213	protein_coding	1.114246
EHG	SPATA22	17	3343313	3417146	protein_coding	1.870296
EHG	SPATA32	17	43331760	43339479	protein_coding	1.296489
EHG	SPDYE4	17	8656424	8661877	protein_coding	1.959215
EHG	SPECC1	17	19912657	20222339	protein_coding	2.537904
EHG	SPEM1	17	7323679	7324951	protein_coding	3.734974
EHG	SPHK1	17	74372665	74383941	protein_coding	1.637636
EHG	SPNS2	17	4402133	4442330	protein_coding	1.779542
EHG	SPNS3	17	4336983	4391503	protein_coding	1.830695
EHG	SPOP	17	47676246	47755596	protein_coding	0.961645
EHG	SPPL2C	17	43922256	43924438	protein_coding	1.100522
EHG	SRCIN1	17	36686251	36762183	protein_coding	2.397693
EHG	SREBF1	17	17713713	17740325	protein_coding	3.262843
EHG	SRP68	17	74035184	74068734	protein_coding	2.143323
EHG	SRR	17	2206677	2228554	protein_coding	1.478268
EHG	SRSF1	17	56080721	56084707	protein_coding	0.637869
EHG	SRSF2	17	74730197	74733456	protein_coding	1.419419
EHG	SSH2	17	27952956	28257294	protein_coding	1.491413
EHG	SSTR2	17	71161151	71167185	protein_coding	1.169422
EHG	ST6GALNAC1	17	74620843	74639920	protein_coding	2.557342
EHG	ST6GALNAC2	17	74559792	74583038	protein_coding	2.405861
EHG	STAC2	17	37366789	37382125	protein_coding	2.939971
EHG	STARD3	17	37793318	37819737	protein_coding	2.572342
EHG	STAT3	17	40465342	40540586	protein_coding	1.143844
EHG	STAT5A	17	40439565	40463961	protein_coding	1.143844
EHG	STAT5B	17	40351186	40428725	protein_coding	1.821201
EHG	STH	17	44076616	44077060	protein_coding	2.041336
EHG	STRADA	17	61780192	61819330	protein_coding	0.067222
EHG	STX8	17	9153788	9479908	protein_coding	6.759776
EHG	STXBP4	17	53046088	53241646	protein_coding	1.396924
EHG	SUMO2	17	73163408	73179078	protein_coding	4.553393
EHG	SUPT4H1	17	56422539	56430454	protein_coding	1.276321
EHG	SUPT6H	17	26989109	27029697	protein_coding	2.543144
EHG	SUZ12	17	30264037	30328064	protein_coding	2.817582
EHG	SYNGR2	17	76164639	76169608	protein_coding	1.319024
EHG	SYNRG	17	35874900	35969544	protein_coding	1.97822
EHG	TAC4	17	47915671	47925379	protein_coding	6.489834
EHG	TACO1	17	61678231	61685725	protein_coding	0.337482
EHG	TADA2A	17	35766965	35839835	protein_coding	1.97822
EHG	TAF15	17	34136459	34191619	protein_coding	12.153461
EHG	TANC2	17	61086917	61505060	protein_coding	0.966997
EHG	TAOK1	17	27717482	27878922	protein_coding	1.491413
EHG	TAX1BP3	17	3566196	3571976	protein_coding	0.933183
EHG	TBC1D16	17	77906142	78009647	protein_coding	2.337179
EHG	TBC1D26	17	15635561	15649476	protein_coding	0.00076
EHG	TBC1D28	17	18538319	18565263	protein_coding	0.640278
EHG	TBC1D29	17	28884130	28890511	protein_coding	1.162058
EHG	TBC1D3	17	36337711	36358166	protein_coding	1.046528
EHG	TBC1D3B	17	34493061	34503996	protein_coding	1.110082
EHG	TBC1D3F	17	36283971	36294915	protein_coding	0.229113
EHG	TBC1D3G	17	34745936	34808104	protein_coding	0
EHG	TBC1D3H	17	34581086	34808061	protein_coding	0
EHG	TBC1D3P1-DHX40P1	17	58039724	58096413	lincRNA	6.143474
EHG	TBCD	17	80709940	80900724	protein_coding	1.802175
EHG	TBKBP1	17	45771447	45789416	protein_coding	1.244862
EHG	TBX2	17	59477257	59486827	protein_coding	1.199094
EHG	TBX21	17	45810610	45823485	protein_coding	1.244862
EHG	TBX4	17	59529765	59562471	protein_coding	5.075322
EHG	TCAP	17	37820440	37822808	protein_coding	1.520967
EHG	TEFM	17	29224354	29233838	protein_coding	1.852833
EHG	TEKT1	17	6692452	6735080	protein_coding	2.150271
EHG	TEKT3	17	15207128	15244958	protein_coding	3.890545
EHG	TEN1	17	73975301	73996667	protein_coding	1.221972
EHG	TEX14	17	56634039	56769416	protein_coding	1.64138
EHG	TEX19	17	80317123	80321652	protein_coding	2.564087
EHG	TEX2	17	62224587	62340661	protein_coding	1.307233
EHG	THRA	17	38214543	38250120	protein_coding	3.204668
EHG	TIAF1	17	27400537	27418537	protein_coding	4.719866
EHG	TIMM22	17	900357	906911	protein_coding	1.456612
EHG	TIMP2	17	76849059	76921469	protein_coding	2.991501
EHG	TK1	17	76170160	76183314	protein_coding	1.319024
EHG	TLCD1	17	27051366	27054953	protein_coding	2.543144
EHG	TLCD2	17	1611064	1613732	protein_coding	1.262515
EHG	TLK2	17	60536019	60692842	protein_coding	1.09202
EHG	TM4SF5	17	4675179	4686506	protein_coding	1.257812
EHG	TMC6	17	76106539	76128488	protein_coding	1.538779
EHG	TMC8	17	76126851	76139049	protein_coding	1.538779
EHG	TMEM100	17	53796988	53809482	protein_coding	6.652909
EHG	TMEM101	17	42088556	42101314	protein_coding	2.340406
EHG	TMEM102	17	7338762	7340998	protein_coding	3.734974
EHG	TMEM104	17	72772622	72835918	protein_coding	1.485308
EHG	TMEM105	17	79285074	79304474	protein_coding	2.874641
EHG	TMEM106A	17	41363854	41372061	protein_coding	1.234161
EHG	TMEM107	17	8076555	8079717	protein_coding	0.871734
EHG	TMEM11	17	21100593	21117937	protein_coding	1.526526
EHG	TMEM132E	17	32907768	32966337	protein_coding	3.850701
EHG	TMEM199	17	26684604	26708716	protein_coding	2.223905
EHG	TMEM220	17	10602332	10633633	protein_coding	1.152506
EHG	TMEM235	17	76227391	76237068	protein_coding	1.56094
EHG	TMEM256	17	7306294	7307456	protein_coding	3.734974
EHG	TMEM88	17	7758383	7759417	protein_coding	1.296547
EHG	TMEM92	17	48348767	48358844	protein_coding	1.196633
EHG	TMEM95	17	7258442	7260538	protein_coding	1.490259
EHG	TMEM97	17	26646121	26655707	protein_coding	2.223905
EHG	TMEM98	17	31254928	31272124	protein_coding	1.84733
EHG	TMEM99	17	38975358	38992522	protein_coding	1.679382
EHG	TMIGD1	17	28643351	28661077	protein_coding	2.617355
EHG	TMUB2	17	42264338	42269099	protein_coding	2.930989
EHG	TNFAIP1	17	26662628	26674035	protein_coding	2.223905
EHG	TNFRSF13B	17	16832849	16875432	protein_coding	3.277969
EHG	TNFSF12	17	7452208	7464925	protein_coding	1.400513
EHG	TNFSF12-TNFSF13	17	7452416	7464918	protein_coding	1.400513
EHG	TNFSF13	17	7461609	7464925	protein_coding	1.400513
EHG	TNK1	17	7283853	7293093	protein_coding	3.734974
EHG	TNRC6C	17	76000249	76104916	protein_coding	2.254469
EHG	TNS4	17	38632080	38657849	protein_coding	1.969995
EHG	TOB1	17	48939584	48945339	protein_coding	2.461277
EHG	TOM1L1	17	52976748	53039310	protein_coding	0.96452
EHG	TOM1L2	17	17746828	17875736	protein_coding	3.262843
EHG	TOP2A	17	38544768	38574202	protein_coding	0.832364
EHG	TOP3A	17	18174742	18218321	protein_coding	2.424067
EHG	TP53	17	7565097	7590856	protein_coding	1.77948
EHG	TP53I13	17	27893070	27900175	protein_coding	1.491413
EHG	TRAF4	17	27071002	27077974	protein_coding	2.543144
EHG	TRAPPC1	17	7833663	7835441	protein_coding	1.21448
EHG	TRIM16	17	15531274	15587625	protein_coding	1.681073
EHG	TRIM16L	17	18601311	18639431	protein_coding	0.640278
EHG	TRIM25	17	54965270	54991399	protein_coding	1.308947
EHG	TRIM37	17	57059999	57184282	protein_coding	0.957816
EHG	TRIM47	17	73870242	73874656	protein_coding	1.77667
EHG	TRIM65	17	73876416	73893084	protein_coding	1.297006
EHG	TRPV1	17	3468738	3500392	protein_coding	1.870296
EHG	TRPV2	17	16318856	16340317	protein_coding	0.025026
EHG	TRPV3	17	3413796	3461289	protein_coding	1.870296
EHG	TSEN54	17	73512141	73520820	protein_coding	4.846142
EHG	TSPAN10	17	79604197	79615779	protein_coding	2.06811
EHG	TSR1	17	2225797	2240801	protein_coding	1.478268
EHG	TTC19	17	15902694	15948329	protein_coding	1.913798
EHG	TTLL6	17	46839597	46894576	protein_coding	3.591478
EHG	TTYH2	17	72209653	72258155	protein_coding	3.000494
EHG	TUBD1	17	57936851	57970304	protein_coding	6.148633
EHG	TUBG1	17	40761694	40767252	protein_coding	0.908541
EHG	TUBG2	17	40811323	40819024	protein_coding	2.246552
EHG	TVP23B	17	18684308	18710027	protein_coding	0.067222
EHG	TVP23C	17	15341205	15466909	protein_coding	8.151726
EHG	TVP23C-CDRT4	17	15339338	15466875	protein_coding	8.151726
EHG	TXNDC17	17	6544078	6547861	protein_coding	0.796771
EHG	UBALD2	17	74261283	74267375	protein_coding	2.190994
EHG	UBB	17	16284112	16286059	protein_coding	0.025026
EHG	UBE2G1	17	4172554	4269923	protein_coding	0.568276
EHG	UBE2O	17	74385532	74449288	protein_coding	1.637636
EHG	UBE2Z	17	46985731	47006418	protein_coding	0.292152
EHG	UBTF	17	42282401	42298994	protein_coding	3.262195
EHG	ULK2	17	19674142	19771249	protein_coding	2.098927
EHG	UNC119	17	26873725	26879686	protein_coding	0.943861
EHG	UNC13D	17	73823306	73840798	protein_coding	2.36143
EHG	UNC45B	17	33474836	33516364	protein_coding	0.171842
EHG	UNK	17	73780681	73821886	protein_coding	2.36143
EHG	USH1G	17	72912176	72919351	protein_coding	0.463167
EHG	USP22	17	20902910	20947073	protein_coding	1.468299
EHG	USP32	17	58256455	58499831	protein_coding	6.154646
EHG	USP36	17	76783463	76837523	protein_coding	2.991501
EHG	USP43	17	9548015	9633008	protein_coding	6.383879
EHG	USP6	17	5019733	5078329	protein_coding	2.349823
EHG	UTP18	17	49337889	49375297	protein_coding	0.640278
EHG	UTP6	17	30187923	30228784	protein_coding	3.927914
EHG	UTS2R	17	80332153	80333462	protein_coding	2.564087
EHG	VAMP2	17	8062467	8066864	protein_coding	0.971329
EHG	VAT1	17	41166622	41177140	protein_coding	2.240252
EHG	VEZF1	17	56048910	56065620	protein_coding	1.070675
EHG	VMO1	17	4688580	4689728	protein_coding	1.257812
EHG	VMP1	17	57784553	57919616	protein_coding	6.140968
EHG	VPS25	17	40925454	40931617	protein_coding	1.609485
EHG	VPS53	17	411908	624957	protein_coding	1.446263
EHG	VTN	17	26691290	26700110	protein_coding	2.223905
EHG	WBP2	17	73841780	73852588	protein_coding	2.36143
EHG	WDR45B	17	80572438	80606429	protein_coding	2.740962
EHG	WDR81	17	1619817	1641893	protein_coding	1.262515
EHG	WFIKKN2	17	48912011	48919709	protein_coding	2.461277
EHG	WIPF2	17	38375556	38440388	protein_coding	1.698606
EHG	WIPI1	17	66417089	66453654	protein_coding	4.063594
EHG	WNK4	17	40932696	40948954	protein_coding	1.609485
EHG	WNT3	17	44839872	44910520	protein_coding	2.833118
EHG	WNT9B	17	44910567	44964096	protein_coding	2.833118
EHG	WRAP53	17	7589389	7606820	protein_coding	1.158932
EHG	WSB1	17	25621102	25640657	protein_coding	0.993489
EHG	WSCD1	17	5675554	6027747	protein_coding	2.218474
EHG	XAF1	17	6658766	6678966	protein_coding	2.150271
EHG	XYLT2	17	48423453	48440499	protein_coding	1.337881
EHG	YBX2	17	7191571	7197934	protein_coding	1.490259
EHG	YPEL2	17	57409050	57479090	protein_coding	3.595885
EHG	YWHAE	17	1247566	1303672	protein_coding	0.821729
EHG	ZACN	17	74068042	74079747	protein_coding	2.143323
EHG	ZBTB4	17	7362685	7387582	protein_coding	3.734974
EHG	ZFP3	17	4981543	4999669	protein_coding	2.349823
EHG	ZMYND15	17	4643319	4649411	protein_coding	1.257812
EHG	ZNF18	17	11880756	11900827	protein_coding	0.640278
EHG	ZNF207	17	30677136	30708905	protein_coding	0
EHG	ZNF232	17	5008836	5026411	protein_coding	2.349823
EHG	ZNF286B	17	18561742	18585575	protein_coding	0.640278
EHG	ZNF287	17	16454701	16472520	protein_coding	2.088919
EHG	ZNF385C	17	40177594	40217383	protein_coding	2.487732
EHG	ZNF594	17	5082831	5095178	protein_coding	1.16841
EHG	ZNF624	17	16524051	16557170	protein_coding	2.709221
EHG	ZNF652	17	47366568	47439835	protein_coding	2.226963
EHG	ZNF750	17	80787311	80798454	protein_coding	1.802175
EHG	ZNF830	17	33288549	33290205	protein_coding	1.305781
EHG	ZNHIT3	17	34842473	34855154	protein_coding	0.067181
EHG	ZPBP2	17	38024417	38034149	protein_coding	1.942082
EHG	ZSWIM7	17	15879874	15903031	protein_coding	1.913798
EHG	ZZEF1	17	3907739	4046314	protein_coding	2.823395
WHG	AANAT	17	74449433	74466199	protein_coding	2.987032
WHG	AARSD1	17	41102543	41116515	protein_coding	2.542005
WHG	AATF	17	35306175	35414171	protein_coding	1.930436
WHG	AATK	17	79091095	79139877	protein_coding	10.471953
WHG	ABCA10	17	67143355	67240987	protein_coding	4.933831
WHG	ABCA5	17	67240452	67323385	protein_coding	2.915985
WHG	ABCA6	17	67074843	67138029	protein_coding	4.933831
WHG	ABCA8	17	66863433	66951533	protein_coding	2.502333
WHG	ABCA9	17	66970629	67057205	protein_coding	2.219141
WHG	ABCC3	17	48712138	48769613	protein_coding	1.236496
WHG	ABHD15	17	27887565	27894155	protein_coding	1.657997
WHG	ABI3	17	47287589	47300587	protein_coding	2.680325
WHG	ABR	17	906758	1132315	protein_coding	4.590707
WHG	ACACA	17	35441923	35766909	protein_coding	3.611908
WHG	ACADVL	17	7120444	7128592	protein_coding	2.495737
WHG	ACAP1	17	7239848	7254797	protein_coding	2.872759
WHG	ACBD4	17	43209967	43221548	protein_coding	4.135978
WHG	ACE	17	61554422	61599205	protein_coding	0.652058
WHG	ACLY	17	40023161	40086795	protein_coding	3.039774
WHG	ACOX1	17	73937588	73975515	protein_coding	2.702793
WHG	ACSF2	17	48503519	48552206	protein_coding	2.147189
WHG	ACTG1	17	79476997	79490873	protein_coding	6.438009
WHG	ADAM11	17	42836399	42859214	protein_coding	0.70473
WHG	ADAP2	17	29233362	29286340	protein_coding	2.817407
WHG	ADORA2B	17	15848231	15879060	protein_coding	6.040593
WHG	ADPRM	17	10600911	10614550	protein_coding	2.907004
WHG	AFMID	17	76183398	76203782	protein_coding	2.930091
WHG	AIPL1	17	6297013	6338519	protein_coding	5.189995
WHG	AKAP1	17	55162453	55198710	protein_coding	1.45703
