position	x	n	folded
220559400	5	20	1
220565331	5	33	1
220568157	27	33	1
220583106	36	38	1
220598028	1	33	1
220599845	30	31	1
220606775	1	21	1
220607685	16	18	1
220608142	1	31	1
220611332	27	29	1
220613513	38	40	1
220621750	1	31	1
220622474	1	34	1
220624026	29	33	1
220624476	26	28	1
220626086	2	38	1
220634005	1	26	1
220657563	30	34	1
220658234	1	36	1
220658704	1	33	1
220658889	33	35	1
220664952	1	25	1
220665563	2	34	1
220667154	1	32	1
220671035	15	18	1
220736328	2	36	1
220765422	3	32	1
220768697	1	16	1
220771892	1	35	1
220796562	29	30	1
220799213	36	39	1
220808921	27	28	1
220828130	12	13	1
220871123	2	37	1
220879857	1	40	1
220882826	1	31	1
220885612	1	25	1
220900396	1	35	1
220903765	6	11	1
220920083	7	28	1
220920857	1	29	1
220926844	2	34	1
220929356	1	32	1
220931227	1	33	1
220934077	9	11	1
220935081	4	29	1
220938526	1	35	1
220938568	1	35	1
220951135	1	33	1
220956012	3	35	1
220967683	24	34	1
220970593	3	5	1
220973426	9	39	1
220973432	20	40	1
220973563	14	21	1
220974218	7	35	1
220975414	17	32	1
220976257	11	26	1
220977333	3	26	1
220977615	28	37	1
220977650	10	37	1
220979994	31	35	1
220980191	8	38	1
220981358	20	33	1
220985515	18	39	1
220985811	13	29	1
220985900	6	40	1
220988346	17	32	1
220988490	7	19	1
220989266	21	38	1
220989534	20	36	1
220990086	17	30	1
220990355	16	34	1
220992343	14	34	1
220995955	2	27	1
220996613	10	33	1
221001363	10	26	1
221001787	21	37	1
221007855	23	37	1
221008422	21	32	1
221010205	16	30	1
221010513	3	11	1
221011317	6	31	1
221011546	1	7	1
221018385	21	36	1
221028508	12	32	1
221029841	14	28	1
221051792	5	37	1
221052640	20	27	1
221055463	2	38	1
221056216	6	32	1
221057646	4	38	1
221064481	3	35	1
221064963	12	18	1
221065155	1	27	1
221065176	22	38	1
221067103	14	22	1
221069370	3	30	1
221069847	3	18	1
221075438	1	29	1
221081261	14	33	1
221081364	12	27	1
221082794	18	28	1
221091157	14	24	1
221094253	16	32	1
221094967	22	36	1
221095599	1	32	1
221099886	9	26	1
221099995	14	35	1
221103744	2	18	1
221107796	1	28	1
221111780	18	42	1
221112756	1	34	1
221113623	3	24	1
221115395	6	7	1
221116967	29	37	1
221118311	2	29	1
221126321	3	32	1
221126914	19	31	1
221128341	8	35	1
221129355	18	27	1
221134854	2	33	1
221135671	16	22	1
221136672	1	8	1
221136787	16	20	1
221140832	23	37	1
221147712	5	26	1
221152602	9	30	1
221153278	8	20	1
221155819	12	19	1
221157900	9	28	1
221170755	1	25	1
221174133	11	24	1
221174323	17	36	1
221184071	8	11	1
221184255	19	33	1
221185840	16	37	1
221187398	15	36	1
221197421	15	35	1
221200503	2	6	1
221207884	25	29	1
221208709	22	26	1
221209184	12	14	1
221228243	14	15	1
221240099	27	36	1
221240303	32	36	1
221241177	23	29	1
221244072	3	27	1
221244372	28	36	1
221249412	29	34	1
221255989	3	39	1
221258112	34	39	1
221272177	1	14	1
221273158	2	24	1
221277508	29	38	1
221280235	28	36	1
221280242	1	38	1
221287380	10	19	1
221287861	21	28	1
221289044	19	21	1
221290755	1	23	1
221310947	21	31	1
221330985	16	21	1
221339380	9	15	1
221339474	3	24	1
221345742	2	3	1
221351145	21	27	1
221351246	1	11	1
221352843	6	31	1
221357967	1	15	1
221373329	2	16	1
221375055	1	29	1
221377994	15	22	1
221379247	22	30	1
221391865	24	35	1
221393875	20	33	1
221396325	9	15	1
221403841	2	38	1
221409029	12	22	1
221413423	12	23	1
221425133	23	33	1
221425311	12	17	1
221430342	3	34	1
221442056	2	7	1
221442575	6	28	1
221443609	9	11	1
221445449	1	31	1
221447240	30	35	1
221451217	28	33	1
221452090	5	9	1
221461920	1	2	1
221462534	5	8	1
221462704	26	34	1
221465272	5	9	1
221493742	17	21	1
221495334	1	10	1
221507788	8	10	1
221509332	3	35	1
221511715	9	18	1
221515711	4	24	1
221515903	11	30	1
221516440	24	35	1
221518582	12	17	1
221521015	4	40	1
221523673	7	34	1
221526232	2	7	1
221533350	11	26	1
221540244	6	32	1
221541054	2	15	1
221543543	9	29	1
221547600	5	31	1
221551539	1	4	1
221568175	6	36	1
221569202	18	29	1
221569322	14	36	1
221578474	10	22	1
221579628	17	24	1
221581041	23	26	1
221581795	3	23	1
221588169	13	22	1
221598210	3	13	1
221603164	3	5	1
221605304	7	19	1
221615451	2	10	1
221615593	5	15	1
221617076	9	31	1
221620192	4	6	1
221624817	3	18	1
221630555	6	18	1
221631161	1	9	1
221637689	6	24	1
221646554	8	15	1
221650818	2	43	1
221652503	15	21	1
221653415	2	40	1
221657634	6	31	1
221659549	7	39	1
221661445	3	30	1
221669592	4	12	1
221670749	14	17	1
221674451	21	39	1
221677672	21	35	1
221681574	3	4	1
221683435	6	18	1
221684604	20	36	1
221685360	2	32	1
221690507	13	33	1
221690855	3	33	1
221691708	3	28	1
221692466	7	9	1
221694627	1	31	1
221696457	1	7	1
221701431	2	32	1
221702390	1	8	1
221702709	9	35	1
221705270	29	39	1
221705752	2	9	1
221707482	2	14	1
221712011	12	28	1
221715136	3	36	1
221723419	2	40	1
221723696	1	28	1
221724913	16	34	1
221728490	12	39	1
221729718	22	29	1
221731759	1	13	1
221731932	1	16	1
221732514	6	18	1
221734654	5	14	1
221737354	1	16	1
221739810	1	31	1
221741182	4	14	1
221742928	18	36	1
221743288	3	7	1
221746895	5	17	1
221750232	19	40	1
221753404	9	15	1
221754702	7	26	1
221755792	3	15	1
221771162	8	13	1
221785959	13	36	1
221787416	17	22	1
221808834	3	4	1
221809530	27	34	1
221810674	32	40	1
221813628	21	22	1
221813760	12	13	1
221817308	5	10	1
221817681	6	27	1
221818681	6	27	1
221819994	4	12	1
221821624	7	18	1
221822903	4	12	1
221825103	11	31	1
221825107	12	31	1
221826581	3	7	1
221828866	1	30	1
221830167	14	30	1
221832436	2	4	1
221838876	2	5	1
221842669	6	11	1
221842789	2	25	1
221849317	2	36	1
221849425	1	36	1
221856654	1	18	1
221856899	13	26	1
221857359	2	6	1
221860183	7	21	1
221862428	9	43	1
221862972	13	33	1
221864710	5	12	1
221868406	12	24	1
221870114	3	14	1
221871465	11	12	1
221872204	3	27	1
221874493	23	32	1
221878139	8	38	1
221880851	4	16	1
221883496	3	26	1
221884371	6	16	1
221890298	1	18	1
221890919	28	33	1
221893091	8	37	1
221894739	20	28	1
221895393	10	18	1
221898783	22	28	1
221899355	20	36	1
221902183	1	6	1
221903047	8	17	1
221906395	5	35	1
221906602	8	12	1
221906687	2	17	1
221909193	8	20	1
221910411	15	38	1
221912017	6	24	1
221912361	33	39	1
221912808	12	37	1
221921377	5	22	1
221923042	12	23	1
221926826	8	20	1
221927143	1	3	1
221928305	4	41	1
221934718	3	20	1
221934792	4	9	1
221935450	5	17	1
221935951	4	40	1
221940236	12	16	1
221940271	7	17	1
221943347	4	17	1
221944721	2	17	1
221945714	6	34	1
221946172	17	39	1
221946442	3	37	1
221946787	6	14	1
221947090	14	27	1
221947455	6	44	1
221948024	13	20	1
221951421	22	32	1
221951794	3	20	1
221952592	3	39	1
221953490	6	38	1
221954835	5	29	1
221956086	14	30	1
221956626	1	9	1
221958189	7	41	1
221968534	9	25	1
221968779	10	37	1
221970253	1	9	1
221977513	12	19	1
221977823	1	12	1
221979762	5	15	1
221982925	16	24	1
221985915	1	15	1
221986172	2	12	1
221991428	5	29	1
221994617	32	35	1
221996085	8	37	1
222007535	14	34	1
222008026	7	32	1
222009689	8	40	1
222010866	10	31	1
222013255	25	36	1
222015299	15	30	1
222017914	1	19	1
222019354	20	35	1
222021079	5	30	1
222026312	8	36	1
222027431	4	37	1
222032438	1	40	1
222032485	13	38	1
222039055	12	23	1
222039715	1	17	1
222039967	8	22	1
222040281	2	19	1
222040530	2	19	1
222040638	9	34	1
222041433	1	30	1
222045446	7	18	1
222046282	3	18	1
222050467	8	29	1
222052546	11	27	1
222055403	12	24	1
222057989	27	36	1
222061973	7	37	1
222065709	14	40	1
222070893	1	36	1
222072819	5	18	1
222072998	16	34	1
222073831	1	36	1
222075217	24	40	1
222075459	24	28	1
222076208	12	38	1
222078560	2	44	1
222084187	25	35	1
222087833	20	35	1
222089789	1	30	1
222090944	5	31	1
222095391	12	23	1
222097527	8	16	1
222100948	18	36	1
222102196	6	36	1
222102362	10	30	1
222102582	30	33	1
222105479	20	35	1
222109111	16	18	1
222109518	11	38	1
222112398	21	37	1
222112634	7	30	1
222113940	7	34	1
222122590	12	35	1
222125291	2	15	1
222125455	2	22	1
222152402	7	16	1
222160609	9	35	1
222161989	6	22	1
222162029	12	23	1
222164948	2	9	1
222167796	2	41	1
222168110	11	30	1
222172405	2	12	1
222174101	3	8	1
222183226	3	14	1
222183756	5	35	1
222189307	9	32	1
222190318	14	35	1
222195002	1	40	1
222195599	33	36	1
222195631	5	23	1
222198672	7	35	1
222204361	4	16	1
222206011	2	6	1
222206887	6	21	1
222207647	6	38	1
222211329	2	13	1
222212115	6	24	1
222216000	6	31	1
222220701	1	5	1
222221566	9	33	1
222230715	30	32	1
222231385	16	17	1
222232742	33	34	1
222234289	1	31	1
222239534	16	25	1
222241688	16	23	1
222242777	15	20	1
222245258	20	38	1
222246054	1	35	1
222248823	24	35	1
222250020	1	22	1
222251043	16	28	1
222252021	6	14	1
222256140	12	18	1
222259677	24	41	1
222260637	2	29	1
222266606	20	33	1
222267233	2	36	1
222268691	18	19	1
222270724	27	35	1
222271325	23	34	1
222271767	21	32	1
222271940	29	37	1
222273064	22	28	1
222273249	3	35	1
222275756	27	33	1
222275936	1	19	1
222281875	6	37	1
222283216	3	17	1
222289017	1	12	1
222289422	11	37	1
222298488	4	32	1
222298821	2	7	1
222301317	8	41	1
222304374	3	25	1
222306832	3	22	1
222317641	1	24	1
222326810	6	23	1
222327035	1	8	1
222327419	4	13	1
222341586	7	24	1
222358676	3	35	1
222360246	8	36	1
222362327	4	34	1
222369501	3	14	1
222373102	10	30	1
222373829	6	25	1
222376778	4	37	1
222385922	1	29	1
222396017	16	41	1
222405332	2	30	1
222408251	8	37	1
222411781	8	26	1
222427283	4	31	1
222443578	1	7	1
222446350	1	29	1
222447753	7	40	1
222452594	10	36	1
222460089	2	7	1
222466495	3	36	1
222481216	13	14	1
222484436	9	36	1
222484745	6	23	1
222491317	7	31	1
222492813	4	34	1
222498363	24	41	1
222499678	1	22	1
222499776	2	25	1
222506820	7	36	1
222509743	3	27	1
222509865	10	31	1
222511938	5	27	1
222514941	1	14	1
222515531	16	22	1
222537636	31	35	1
222541674	3	26	1
222548538	7	40	1
222550088	1	20	1
222551394	7	30	1
222553902	3	16	1
222561237	3	19	1
222592111	24	28	1
222593848	24	38	1
222593913	12	37	1
222595058	5	10	1
222595543	8	26	1
222595561	5	18	1
222596348	8	25	1
222597216	5	10	1
222611210	8	21	1
222611473	13	34	1
222616452	1	29	1
222624541	16	37	1
222626141	7	31	1
222626659	15	33	1
222636627	25	38	1
222637341	19	23	1
222697088	15	36	1
222698400	2	9	1
222700416	13	36	1
222703438	15	31	1
222704469	17	27	1
222713750	24	35	1
222714250	9	19	1
222714941	5	15	1
222718431	4	31	1
222721288	4	37	1
222726036	23	36	1
222740613	18	38	1
222748924	19	34	1
222748973	32	42	1
222762709	14	33	1
222763026	6	26	1
222769593	16	28	1
222779948	4	8	1
222787302	19	32	1
222787660	8	24	1
222793700	9	35	1
222796136	21	33	1
222798965	12	37	1
222800632	23	38	1
222802376	19	38	1
222823529	2	13	1
222830362	3	31	1
222837594	16	35	1
222837608	6	29	1
222919895	1	2	1
222923351	11	21	1
222939905	1	18	1
222940752	19	27	1
222941700	9	13	1
222957489	29	37	1
222957736	11	18	1
222960954	7	14	1
222964722	7	18	1
222976996	1	30	1
222978580	33	39	1
222983721	2	33	1
222985197	4	35	1
222985311	4	23	1
222987443	3	29	1
222991691	3	6	1
223001380	15	28	1
223004049	10	32	1
223005629	6	20	1
223010442	16	32	1
223017621	2	34	1
223020639	22	39	1
223048522	9	18	1
223057033	1	2	1
223096578	5	37	1
223117960	5	14	1
223120315	14	25	1
223121611	2	32	1
223124916	9	35	1
223129451	1	20	1
223129781	1	2	1
223130054	25	31	1
223138453	21	26	1
223166994	7	10	1
223173619	19	25	1
223181583	1	26	1
223183974	17	25	1
223184459	3	25	1
223185444	3	8	1
223194033	7	33	1
223194799	5	18	1
223195925	9	35	1
223213658	13	17	1
223214445	1	19	1
223219192	6	23	1
223219635	7	13	1
223219690	10	17	1
223222272	8	37	1
223222757	11	33	1
223223074	8	35	1
223235870	7	38	1
223236138	2	27	1
223246661	3	29	1
223250213	8	30	1
223256222	4	27	1
223256315	4	42	1
223257212	1	39	1
223264919	3	37	1
223271000	3	32	1
223276028	6	27	1
223276241	7	37	1
223280387	3	26	1
223280567	4	34	1
223280899	5	31	1
223280948	6	31	1
223282036	8	34	1
223283234	7	35	1
223284528	4	35	1
223284599	5	35	1
223287525	4	25	1
223287681	8	30	1
223292632	31	40	1
223294851	17	18	1
223300713	11	30	1
223301463	12	17	1
223303151	6	42	1
223306106	3	7	1
223306354	26	35	1
223306431	16	24	1
223310048	6	27	1
223315480	8	32	1
223319919	5	32	1
223323107	2	25	1
223332262	2	39	1
223333127	4	33	1
223335115	13	39	1
223349930	30	40	1
223359917	12	36	1
223399328	4	29	1
223423391	3	33	1
223428569	12	23	1
223429237	7	18	1
223433116	1	36	1
223439518	29	42	1
223440575	8	17	1
223446246	12	23	1
223447198	25	36	1
223449017	13	24	1
223449236	16	20	1
223458791	25	38	1
223458980	30	34	1
223463094	17	35	1
223465251	8	25	1
223467316	2	11	1
223468336	1	11	1
223469313	10	44	1
223481133	41	42	1
223482641	11	18	1
223488310	15	35	1
223498145	9	39	1
223503982	25	35	1
223514281	2	31	1
223520206	1	34	1
223523854	6	39	1
223526993	6	38	1
223533152	4	20	1
223556136	26	33	1
223561802	15	22	1
223567803	6	34	1
223581572	16	18	1
223584719	8	16	1
223594234	5	7	1
223600851	4	21	1
223603809	7	31	1
223604499	35	36	1
223607389	12	19	1
223607825	5	17	1
223609619	12	31	1
223612428	9	30	1
223613551	9	31	1
223614738	14	39	1
223617037	7	22	1
223618767	6	31	1
223630013	1	37	1
223630391	4	27	1
223635192	5	32	1
223636343	5	12	1
223637721	12	21	1
223640614	21	37	1
223641061	8	21	1
223641313	1	35	1
223641440	17	37	1
223642646	8	29	1
223643306	21	28	1
223643527	3	19	1
223643905	19	34	1
223643922	2	35	1
223645256	7	32	1
223646781	19	28	1
223647537	1	15	1
223647907	5	37	1
223649473	30	38	1
223649811	1	5	1
223653181	3	32	1
223653326	22	28	1
223653432	14	24	1
223653781	20	32	1
223656288	12	39	1
223656537	5	16	1
223657265	22	36	1
223662541	14	22	1
223663555	5	29	1
223663935	10	26	1
223664844	7	30	1
223665408	7	17	1
223668067	1	40	1
223670323	17	30	1
223672283	15	37	1
223673527	29	39	1
223673932	10	34	1
223679762	3	17	1
223682051	22	35	1
223686766	12	35	1
223689014	39	40	1
223689916	6	28	1
223690077	14	40	1
223693162	15	35	1
223695145	8	30	1
223697236	6	15	1
223698809	10	29	1
223701097	4	22	1
223701920	11	33	1
223702968	19	28	1
223706934	21	31	1
223707647	1	36	1
223709152	13	37	1
223714950	27	40	1
223716349	15	29	1
223717484	20	32	1
223718670	20	34	1
223798918	8	21	1
223800564	23	34	1
223801428	10	20	1
223805231	23	32	1
223807589	10	18	1
223810973	4	31	1
223814402	2	17	1
223814543	12	37	1
223816322	28	37	1
223816577	27	42	1
223817775	1	6	1
223831591	7	12	1
223831945	14	23	1
223832277	15	19	1
223834505	4	36	1
223836237	6	36	1
223837530	8	19	1
223838253	3	41	1
223838950	5	38	1
223839376	1	37	1
223839817	12	18	1
223841226	14	31	1
223841836	3	31	1
223841913	24	35	1
223846564	8	34	1
223850733	17	27	1
223853792	25	26	1
223854684	20	24	1
223854968	3	41	1
223859188	36	37	1
223859273	20	27	1
223867631	28	31	1
223871939	5	39	1
223872873	2	4	1
223874179	2	32	1
223874213	4	42	1
223876369	2	38	1
223879212	6	33	1
223883287	3	15	1
223885843	4	6	1
223894889	1	30	1
223905532	32	36	1
223905833	2	36	1
223906113	5	28	1
223912151	8	41	1
223912748	1	40	1
223916421	1	42	1
223924236	36	37	1
223929086	12	16	1
223931411	39	40	1
223933579	1	21	1
223938565	14	38	1
223942295	1	24	1
223948759	1	42	1
223951841	9	32	1
223953405	4	32	1
223953470	1	40	1
223958547	1	41	1
223960334	4	8	1
223962929	10	30	1
223965031	16	36	1
223970745	26	27	1
224002329	3	23	1
224008364	18	41	1
224026137	13	26	1
224035842	10	35	1
224048910	13	25	1
224049802	1	16	1
224058273	4	16	1
224060606	11	23	1
224061898	12	38	1
224063453	5	11	1
224069384	3	29	1
224075483	19	41	1
224230307	14	28	1
224237655	28	38	1
224237716	17	41	1
224240313	4	13	1
224240939	21	38	1
224245754	6	28	1
224251666	5	7	1
224251838	9	37	1
224253383	18	41	1
224255729	7	39	1
224255757	10	34	1
224255839	5	8	1
224256180	18	33	1
224256772	13	19	1
224257873	12	21	1
224260824	8	18	1
224261933	15	38	1
224262693	18	27	1
224263149	18	31	1
224263804	16	29	1
224265217	3	7	1
224268954	16	30	1
224269486	15	31	1
224269635	10	23	1
224270107	6	9	1
224270334	24	36	1
224273311	12	29	1
224283064	15	36	1
224284375	16	36	1
224285067	1	34	1
224287423	1	39	1
224287559	12	25	1
224293263	15	32	1
224326348	12	28	1
224327930	4	17	1
224337208	3	20	1
224339447	19	38	1
224351023	5	8	1
224352258	7	13	1
224360933	10	18	1
224381107	1	14	1
224387749	9	32	1
224396044	17	30	1
224397220	1	11	1
224398639	19	38	1
224398817	16	29	1
224399383	11	17	1
224400175	7	18	1
224401596	20	39	1
224411596	10	33	1
224415509	3	32	1
224427171	21	28	1
224428261	18	23	1
224433220	26	31	1
224440659	10	11	1
224459225	1	11	1
224476409	1	33	1
224487290	37	38	1
224492746	38	39	1
224495852	12	13	1
224538940	2	14	1
224547192	4	24	1
224551593	13	25	1
224562931	13	23	1
224567004	3	5	1
224569921	22	26	1
224570425	12	15	1
224575018	3	30	1
224577397	7	35	1
224599977	16	36	1
224603469	12	33	1
224625075	8	21	1
224625548	9	20	1
224626786	6	32	1
224627117	1	21	1
224630695	2	8	1
224644885	4	33	1
224650947	2	25	1
224659778	5	15	1
224672835	8	27	1
224673659	9	20	1
224682884	28	38	1
224688598	4	28	1
224698363	21	28	1
224699100	3	33	1
224699166	18	31	1
224704397	17	23	1
224705588	3	30	1
224707177	28	37	1
224708588	22	35	1
224713232	16	34	1
224713564	18	33	1
224714791	1	39	1
224717891	1	35	1
224719214	18	36	1
224720286	8	16	1
224721522	19	31	1
224722556	19	33	1
224726060	19	35	1
224728087	20	33	1
224729933	7	14	1
224730543	2	3	1
224731396	16	36	1
224732106	15	36	1
224733066	16	17	1
224733404	10	30	1
224742462	13	15	1
224752486	1	41	1
224752508	4	40	1
224753422	5	7	1
224758560	5	8	1
224763594	12	15	1
224763688	2	6	1
224767755	10	24	1
224768059	12	27	1
224768210	12	40	1
224770763	1	2	1
224772665	1	33	1
224772910	19	42	1
224774618	3	30	1
224775840	1	32	1
224778948	10	31	1
224785273	1	34	1
224785503	8	11	1
224794913	1	25	1
224795359	8	16	1
224806555	3	19	1
224806976	22	34	1
224807561	15	35	1
224811853	12	31	1
224814053	25	39	1
224815609	16	29	1
224817330	27	37	1
224820337	19	29	1
224820448	8	12	1
224821550	1	17	1
224822482	6	37	1
224824529	2	10	1
224831854	31	33	1
224836514	7	34	1
224837386	4	43	1
224842251	6	38	1
224844991	4	37	1
224849203	4	34	1
224849358	2	33	1
224850846	2	34	1
224859433	10	34	1
224860267	4	32	1
224860443	1	20	1
224863428	5	39	1
224864341	1	43	1
224871170	4	28	1
224876002	6	27	1
224876060	2	40	1
224876101	25	40	1
224877746	2	15	1
224878881	26	35	1
224879127	9	36	1
224880669	3	31	1
224881740	1	28	1
224881828	27	38	1
224883236	2	39	1
224886068	29	40	1
224886492	29	36	1
224888632	1	32	1
224890520	27	34	1
224891198	1	35	1
224894095	17	24	1
224897974	4	34	1
224899604	7	18	1
224900110	26	36	1
224901164	14	24	1
224902054	5	23	1
224903823	3	34	1
224904484	2	36	1
224905913	24	34	1
224906158	4	34	1
224906444	13	29	1
224907780	4	31	1
224908366	2	27	1
224909092	14	20	1
224910305	13	24	1
224910762	6	23	1
224911001	4	8	1
224911116	16	29	1
224911394	1	25	1
224911520	6	36	1
224911934	25	41	1
224915429	10	40	1
224916592	4	29	1
224919380	20	23	1
224920027	10	12	1
224921487	30	33	1
224925739	2	21	1
224927217	3	38	1
224932494	4	36	1
224932570	6	39	1
224936295	3	16	1
224942850	24	30	1
224945297	7	9	1
224946417	1	36	1
224948813	35	38	1
224951337	3	38	1
224962077	2	39	1
224966644	34	38	1
224968849	27	29	1
224971229	16	20	1
224972014	15	23	1
224972089	2	32	1
224974403	4	41	1
224974424	3	38	1
224984242	25	30	1
224990685	17	19	1
224991534	6	22	1
225003240	4	42	1
225003765	3	27	1
225005269	19	22	1
225007842	4	31	1
225015998	1	31	1
225016624	36	37	1
225018722	29	34	1
225019623	26	27	1
225021860	33	38	1
225024495	4	32	1
225026240	9	24	1
225026667	3	20	1
225036472	12	24	1
225040070	2	38	1
225044284	14	33	1
225045828	18	35	1
225048747	13	18	1
225055648	3	37	1
225061429	23	38	1
225062793	3	33	1
225063812	2	21	1
225066930	2	13	1
225067331	4	35	1
225070053	9	30	1
225070168	4	29	1
225079770	30	38	1
225081497	5	30	1
225087609	2	21	1
225092944	1	4	1
225096940	2	13	1
225099833	2	33	1
225100654	6	39	1
225110408	3	27	1
225114654	1	11	1
225115234	4	39	1
225146988	7	43	1
225150025	4	19	1
225153439	3	21	1
225156260	1	28	1
225159350	1	34	1
225160970	1	31	1
225162323	1	27	1
225178198	7	36	1
225191683	13	15	1
225203129	14	15	1
225203196	7	11	1
225230608	11	13	1
225234649	18	30	1
225235080	19	20	1
225238468	1	24	1
225268343	29	32	1
225288089	8	16	1
225289188	4	25	1
225297453	14	34	1
225303911	3	39	1
225304282	18	37	1
225304331	1	39	1
225304971	5	6	1
225311312	5	33	1
225319160	2	26	1
225327524	3	32	1
225340241	3	10	1
225354417	2	13	1
225373936	1	16	1
225380088	20	38	1
225390334	3	37	1
225390734	1	33	1
225394146	17	20	1
225395832	1	35	1
225418456	2	11	1
225419456	6	34	1
225425525	3	23	1
225428825	1	12	1
225431306	1	3	1
225443089	7	38	1
225444061	1	36	1
225449050	1	7	1
225452393	10	40	1
225455533	4	35	1
225463772	1	5	1
225466144	23	41	1
225476025	2	34	1
225487871	5	6	1
225493583	20	40	1
225493668	16	33	1
225493828	25	31	1
225494218	25	37	1
225494568	31	38	1
225495656	4	31	1
225495697	9	37	1
225506262	2	17	1
225506294	5	33	1
225508712	2	8	1
225511905	3	6	1
225512083	18	35	1
225517031	8	35	1
225520055	18	25	1
225520212	15	29	1
225521544	1	2	1
225534219	22	35	1
225534348	1	2	1
225535308	7	30	1
225535592	18	31	1
225538718	12	36	1
225540026	13	39	1
225541372	4	7	1
225549078	8	31	1
225555512	9	31	1
225555602	15	32	1
225565015	24	29	1
225569241	8	11	1
225576058	20	29	1
225577063	16	27	1
225582816	5	8	1
225584352	27	38	1
225584545	16	30	1
225588376	5	36	1
225588533	20	27	1
225589473	2	35	1
225597846	30	41	1
225598855	1	7	1
225601647	12	18	1
225610751	17	35	1
225611661	11	17	1
225611845	15	25	1
225613976	26	32	1
225618159	19	39	1
225624016	18	39	1
225624476	7	17	1
225628260	17	39	1
225630958	1	16	1
225631404	28	39	1
225637606	25	38	1
225646538	14	18	1
225647649	23	38	1
225650626	19	30	1
225651907	14	20	1
225653150	17	25	1
225663968	3	33	1
225665284	26	35	1
