GeneID	entrezID	ensemblID	Chrom	Start	End	Biotype
THOC6	79228	ENSG00000131652	16	3074028	3077756	protein_coding
MMP25	64386	ENSG00000008516	16	3096682	3110727	protein_coding
IL32	9235	ENSG00000008517	16	3115298	3131908	protein_coding
ZSCAN10	84891	ENSG00000130182	16	3138891	3149318	protein_coding
ZNF205	7755	ENSG00000122386	16	3162561	3170518	protein_coding
ZNF213	7760	ENSG00000085644	16	3179778	3192806	protein_coding
OR1F1	4992	ENSG00000168124	16	3254247	3255188	protein_coding
ZNF200	7752	ENSG00000010539	16	3272325	3286221	protein_coding
MEFV	4210	ENSG00000103313	16	3292028	3306627	protein_coding
ZNF263	10127	ENSG00000006194	16	3313743	3351401	protein_coding
TIGD7	91151	ENSG00000140993	16	3348832	3355729	protein_coding
ZNF75A	7627	ENSG00000162086	16	3355406	3368852	protein_coding
OR2C1	4993	ENSG00000168158	16	3405889	3406924	protein_coding
MTRNR2L4	100463285	ENSG00000232196	16	3421053	3422283	protein_coding
ZSCAN32	54925	ENSG00000140987	16	3432085	3451065	protein_coding
ZNF174	7727	ENSG00000103343	16	3451235	3459370	protein_coding
ZNF597	146434	ENSG00000167981	16	3486104	3493542	protein_coding
NAA60	79903	ENSG00000122390	16	3493611	3536963	protein_coding
C16orf90	646174	ENSG00000215131	16	3543484	3545480	protein_coding
CLUAP1	23059	ENSG00000103351	16	3550924	3589048	protein_coding
NLRC3	197358	ENSG00000167984	16	3589033	3627401	protein_coding
SLX4	84464	ENSG00000188827	16	3631182	3661599	protein_coding
DNASE1	1773	ENSG00000213918	16	3661729	3730144	protein_coding
TRAP1	10131	ENSG00000126602	16	3701640	3767598	protein_coding
CREBBP	1387	ENSG00000005339	16	3775055	3930727	protein_coding
ADCY9	115	ENSG00000162104	16	4003388	4166186	protein_coding
SRL	6345	ENSG00000185739	16	4239375	4292081	protein_coding
TFAP4	7023	ENSG00000090447	16	4307187	4323076	protein_coding
GLIS2	84662	ENSG00000126603	16	4364762	4389598	protein_coding
PAM16	51025	ENSG00000217930	16	4381550	4405608	protein_coding
CORO7-PAM16	100529144	ENSG00000103426	16	4390252	4470495	protein_coding
CORO7	79585	ENSG00000262246	16	4404543	4475706	protein_coding
VASN	114990	ENSG00000168140	16	4421849	4433529	protein_coding
DNAJA3	9093	ENSG00000103423	16	4475806	4506776	protein_coding
NMRAL1	57407	ENSG00000153406	16	4511681	4545764	protein_coding
HMOX2	3163	ENSG00000103415	16	4524691	4560348	protein_coding
CDIP1	29965	ENSG00000089486	16	4560676	4588829	protein_coding
C16orf96	342346	ENSG00000205832	16	4606491	4650715	protein_coding
UBALD1	124402	ENSG00000153443	16	4658884	4665028	protein_coding
MGRN1	23295	ENSG00000102858	16	4666494	4740975	protein_coding
NUDT16L1	84309	ENSG00000168101	16	4743695	4745860	protein_coding
ANKS3	124401	ENSG00000168096	16	4746513	4784379	protein_coding
C16orf71	146562	ENSG00000166246	16	4784273	4799397	protein_coding
ZNF500	26048	ENSG00000103199	16	4798240	4817625	protein_coding
SEPT12	124404	ENSG00000140623	16	4827670	4838522	protein_coding
SMIM22	440335	ENSG00000267795	16	4838398	4846492	protein_coding
ROGDI	79641	ENSG00000067836	16	4846969	4852951	protein_coding
GLYR1	84656	ENSG00000140632	16	4853204	4897343	protein_coding
UBN1	29855	ENSG00000118900	16	4896666	4932361	protein_coding
PPL	5493	ENSG00000118898	16	4932508	5010742	protein_coding
SEC14L5	9717	ENSG00000103184	16	5008318	5069159	protein_coding
NAGPA	51172	ENSG00000103174	16	5074845	5084142	protein_coding
ALG1	56052	ENSG00000033011	16	5083703	5137380	protein_coding
C16orf89	146556	ENSG00000153446	16	5094123	5116111	protein_coding
RBFOX1	54715	ENSG00000078328	16	6069095	7763340	protein_coding
TMEM114	283953	ENSG00000232258	16	8619502	8622304	protein_coding
METTL22	79091	ENSG00000067365	16	8715540	8740081	protein_coding
ABAT	18	ENSG00000183044	16	8768422	8878432	protein_coding
TMEM186	25880	ENSG00000184857	16	8874241	8891505	protein_coding
PMM2	5373	ENSG00000140650	16	8882680	8943188	protein_coding
CARHSP1	23589	ENSG00000153048	16	8946799	8962866	protein_coding
USP7	7874	ENSG00000187555	16	8985951	9058371	protein_coding
C16orf72	29035	ENSG00000182831	16	9185505	9215497	protein_coding
GRIN2A	2903	ENSG00000183454	16	9852376	10276611	protein_coding
ATF7IP2	80063	ENSG00000166669	16	10420291	10577495	protein_coding
EMP2	2013	ENSG00000213853	16	10622279	10674555	protein_coding
TEKT5	146279	ENSG00000153060	16	10721358	10788802	protein_coding
NUBP1	4682	ENSG00000103274	16	10837643	10863208	protein_coding
TVP23A	780776	ENSG00000166676	16	10854776	10912651	protein_coding
CIITA	4261	ENSG00000179583	16	10971055	11026079	protein_coding
DEXI	28955	ENSG00000182108	16	11022748	11036317	protein_coding
CLEC16A	23274	ENSG00000038532	16	11038345	11276046	protein_coding
RMI2	116028	ENSG00000175643	16	11343476	11445619	protein_coding
SOCS1	8651	ENSG00000185338	16	11348262	11350036	protein_coding
TNP2	7142	ENSG00000178279	16	11361605	11363390	protein_coding
PRM3	58531	ENSG00000178257	16	11367144	11367452	protein_coding
PRM2	5620	ENSG00000122304	16	11369496	11370337	protein_coding
PRM1	5619	ENSG00000175646	16	11374693	11375207	protein_coding
MIR548H2	100313773	ENSG00000221801	16	11400297	11400384	miRNA
LITAF	9516	ENSG00000189067	16	11641853	11730237	protein_coding
SNN	8303	ENSG00000184602	16	11762270	11773015	protein_coding
TXNDC11	51061	ENSG00000153066	16	11772936	11836734	protein_coding
ZC3H7A	29066	ENSG00000122299	16	11844442	11891123	protein_coding
BCAR4	400500	ENSG00000262117	16	11913686	11922702	lincRNA
RSL1D1	26156	ENSG00000171490	16	11929056	11945442	protein_coding
GSPT1	2935	ENSG00000103342	16	11961985	12009939	protein_coding
TNFRSF17	608	ENSG00000048462	16	12058964	12061925	protein_coding
SNX29	92017	ENSG00000048471	16	12070594	12668146	protein_coding
CPPED1	55313	ENSG00000103381	16	12756919	12897874	protein_coding
MIR4718	100616195	ENSG00000264733	16	12814178	12814228	miRNA
SHISA9	729993	ENSG00000237515	16	12995477	13334272	protein_coding
ERCC4	2072	ENSG00000175595	16	14014014	14046202	protein_coding
MKL2	57496	ENSG00000186260	16	14165178	14360630	protein_coding
MIR193B	574455	ENSG00000207639	16	14397824	14397906	miRNA
MIR365A	100126355	ENSG00000199130	16	14403142	14403228	miRNA
PARN	5073	ENSG00000140694	16	14529558	14726585	protein_coding
BFAR	51283	ENSG00000103429	16	14726672	14763093	protein_coding
PLA2G10	8399	ENSG00000069764	16	14766405	14788526	protein_coding
NPIPA3	642778	ENSG00000224712	16	14802801	14820195	protein_coding
NPIPA2	642799	ENSG00000254852	16	14841923	14859270	protein_coding
NOMO1	23420	ENSG00000103512	16	14927538	14990017	protein_coding
MIR3179-1	100422960	ENSG00000257264	16	14995356	14996031	lincRNA
MIR3670-1	100500910	ENSG00000263918	16	15001574	15001638	miRNA
MIR3180-1	100422870	ENSG00000258354	16	15003744	15005202	lincRNA
NPIPA1	9284	ENSG00000183426	16	15016659	15045915	protein_coding
PDXDC1	23042	ENSG00000179889	16	15068448	15233196	protein_coding
MIR1972-1	100302243	ENSG00000238728	16	15104178	15104254	miRNA
NTAN1	123803	ENSG00000157045	16	15131710	15149921	protein_coding
RRN3	54700	ENSG00000085721	16	15153879	15188174	protein_coding
NPIPA5	100288332	ENSG00000183793	16	15457516	15474904	protein_coding
MPV17L	255027	ENSG00000156968	16	15489611	15507125	protein_coding
C16orf45	89927	ENSG00000166780	16	15528152	15718885	protein_coding
NDE1	54820	ENSG00000072864	16	15737124	15820210	protein_coding
MIR484	619553	ENSG00000272213	16	15737151	15737229	miRNA
MYH11	4629	ENSG00000133392	16	15797029	15950890	protein_coding
FOPNL	123811	ENSG00000133393	16	15959577	15982482	protein_coding
ABCC1	4363	ENSG00000103222	16	16043434	16236931	protein_coding
ABCC6	368	ENSG00000091262	16	16242785	16317379	protein_coding
NOMO3	408050	ENSG00000103226	16	16326352	16388668	protein_coding
MIR3179-2	100422886	ENSG00000257381	16	16394007	16394683	lincRNA
MIR3670-2	100846994	ENSG00000264722	16	16400227	16400291	miRNA
MIR3180-2	100422956	ENSG00000257366	16	16402399	16403857	lincRNA
NPIPA7	101059938	ENSG00000214967	16	16472912	16487811	protein_coding
XYLT1	64131	ENSG00000103489	16	17195626	17564738	protein_coding
NPIPA8	101059953	ENSG00000214940	16	18411799	18441131	protein_coding
MIR3180-3	100422836	ENSG00000257563	16	18496003	18497461	lincRNA
MIR3179-3	100423006	ENSG00000266454	16	18505751	18505834	miRNA
NOMO2	283820	ENSG00000185164	16	18511182	18573533	protein_coding
RPS15A	6210	ENSG00000134419	16	18792617	18801705	protein_coding
ARL6IP1	23204	ENSG00000170540	16	18802991	18813000	protein_coding
SMG1	23049	ENSG00000157106	16	18816175	18937776	protein_coding
TMC7	79905	ENSG00000170537	16	18995256	19075264	protein_coding
COQ7	10229	ENSG00000167186	16	19078921	19091417	protein_coding
ITPRIPL2	162073	ENSG00000205730	16	19125254	19132946	protein_coding
SYT17	51760	ENSG00000103528	16	19179293	19279652	protein_coding
TMC5	79838	ENSG00000103534	16	19421818	19510435	protein_coding
GDE1	51573	ENSG00000006007	16	19513015	19533467	protein_coding
CCP110	9738	ENSG00000103540	16	19535133	19564730	protein_coding
KNOP1	400506	ENSG00000103550	16	19714902	19729557	protein_coding
IQCK	124152	ENSG00000174628	16	19727778	19868907	protein_coding
GPRC5B	51704	ENSG00000167191	16	19868616	19897489	protein_coding
GPR139	124274	ENSG00000180269	16	20042807	20085239	protein_coding
GP2	2813	ENSG00000169347	16	20320894	20339130	protein_coding
UMOD	7369	ENSG00000169344	16	20344374	20367623	protein_coding
PDILT	204474	ENSG00000169340	16	20370492	20416059	protein_coding
ACSM5	54988	ENSG00000183549	16	20420856	20452658	protein_coding
ACSM2A	123876	ENSG00000183747	16	20462783	20498991	protein_coding
ACSM2B	348158	ENSG00000066813	16	20547548	20587749	protein_coding
ACSM3	6296	ENSG00000005187	16	20621565	20808903	protein_coding
ACSM1	116285	ENSG00000166743	16	20634559	20710212	protein_coding
THUMPD1	55623	ENSG00000066654	16	20744986	20753406	protein_coding
ERI2	112479	ENSG00000196678	16	20791515	20911671	protein_coding
DCUN1D3	123879	ENSG00000188215	16	20866247	20911706	protein_coding
LYRM1	57149	ENSG00000102897	16	20911190	20936328	protein_coding
DNAH3	55567	ENSG00000158486	16	20944433	21170762	protein_coding
TMEM159	57146	ENSG00000011638	16	21169698	21191937	protein_coding
ZP2	7783	ENSG00000103310	16	21208773	21225831	protein_coding
ANKS4B	257629	ENSG00000175311	16	21244986	21263750	protein_coding
CRYM	1428	ENSG00000103316	16	21250195	21314404	protein_coding
CRYM-AS1	400508	ENSG00000189149	16	21312170	21329912	lincRNA
MIR3680-1	100500917	ENSG00000265462	16	21517370	21517456	miRNA
MIR3680-2	100847041	ENSG00000265462	16	21517370	21517456	miRNA
METTL9	51108	ENSG00000197006	16	21608539	21668794	protein_coding
IGSF6	10261	ENSG00000140749	16	21652609	21663981	protein_coding
OTOA	146183	ENSG00000155719	16	21689835	21772050	protein_coding
UQCRC2	7385	ENSG00000140740	16	21963981	21994981	protein_coding
PDZD9	255762	ENSG00000155714	16	21995186	22012433	protein_coding
VWA3A	146177	ENSG00000175267	16	22103859	22168287	protein_coding
EEF2K	29904	ENSG00000103319	16	22217603	22298554	protein_coding
POLR3E	55718	ENSG00000058600	16	22308730	22346424	protein_coding
CDR2	1039	ENSG00000140743	16	22357257	22448486	protein_coding
NPIPB5	100132247	ENSG00000243716	16	22490442	22547842	protein_coding
HS3ST2	9956	ENSG00000122254	16	22825498	22927659	protein_coding
USP31	57478	ENSG00000103404	16	23072727	23160591	protein_coding
SCNN1G	6340	ENSG00000166828	16	23194036	23228204	protein_coding
SCNN1B	6338	ENSG00000168447	16	23289552	23392620	protein_coding
COG7	91949	ENSG00000168434	16	23399814	23464501	protein_coding
GGA2	23062	ENSG00000103365	16	23474863	23533316	protein_coding
EARS2	124454	ENSG00000103356	16	23533335	23569052	protein_coding
UBFD1	56061	ENSG00000103353	16	23568392	23585710	protein_coding
NDUFAB1	4706	ENSG00000004779	16	23592323	23607677	protein_coding
PALB2	79728	ENSG00000083093	16	23614488	23652631	protein_coding
DCTN5	84516	ENSG00000166847	16	23652713	23681195	protein_coding
PLK1	5347	ENSG00000166851	16	23688977	23701688	protein_coding
ERN2	10595	ENSG00000134398	16	23701647	23724821	protein_coding
CHP2	63928	ENSG00000166869	16	23765948	23770272	protein_coding
PRKCB	5579	ENSG00000166501	16	23847322	24231932	protein_coding
CACNG3	10368	ENSG00000006116	16	24266874	24374122	protein_coding
RBBP6	5930	ENSG00000122257	16	24549014	24584184	protein_coding
TNRC6A	27327	ENSG00000090905	16	24741016	24838953	protein_coding
SLC5A11	115584	ENSG00000158865	16	24857162	24922949	protein_coding
ARHGAP17	55114	ENSG00000140750	16	24930706	25026987	protein_coding
LCMT1	51451	ENSG00000205629	16	25123050	25189552	protein_coding
AQP8	343	ENSG00000103375	16	25227052	25240261	protein_coding
ZKSCAN2	342357	ENSG00000155592	16	25247322	25269252	protein_coding
HS3ST4	9951	ENSG00000182601	16	25703347	26149009	protein_coding
MIR548W	100422923	ENSG00000265005	16	26036558	26036631	miRNA
KDM8	79831	ENSG00000155666	16	27214807	27233089	protein_coding
NSMCE1	197370	ENSG00000169189	16	27236312	27280115	protein_coding
IL4R	3566	ENSG00000077238	16	27324989	27376099	protein_coding
IL21R	50615	ENSG00000103522	16	27413483	27462115	protein_coding
GTF3C1	2975	ENSG00000077235	16	27470876	27561234	protein_coding
KIAA0556	23247	ENSG00000047578	16	27561454	27791690	protein_coding
GSG1L	146395	ENSG00000169181	16	27798850	28074830	protein_coding
XPO6	23214	ENSG00000169180	16	28109300	28223241	protein_coding
SBK1	388228	ENSG00000188322	16	28303840	28335170	protein_coding
NPIPB6	728741	ENSG00000198156	16	28353876	28374829	protein_coding
EIF3CL	728689	ENSG00000205609	16	28390900	28415200	protein_coding
CLN3	1201	ENSG00000188603	16	28477983	28506896	protein_coding
APOBR	55911	ENSG00000184730	16	28505970	28510291	protein_coding
IL27	246778	ENSG00000197272	16	28510683	28523372	protein_coding
NUPR1	26471	ENSG00000176046	16	28548606	28550495	protein_coding
SULT1A2	6799	ENSG00000197165	16	28603264	28608430	protein_coding
SULT1A1	6817	ENSG00000196502	16	28616903	28634946	protein_coding
EIF3C	8663	ENSG00000184110	16	28699879	28747051	protein_coding
NPIPB9	100507607	ENSG00000196993	16	28763108	28784128	protein_coding
ATXN2L	11273	ENSG00000168488	16	28834356	28848558	protein_coding
TUFM	7284	ENSG00000178952	16	28853732	28857729	protein_coding
MIR4721	100616256	ENSG00000264455	16	28855240	28855328	miRNA
SH2B1	25970	ENSG00000178188	16	28857921	28885526	protein_coding
ATP2A1	487	ENSG00000196296	16	28889726	28915830	protein_coding
RABEP2	79874	ENSG00000177548	16	28915742	28947847	protein_coding
CD19	930	ENSG00000177455	16	28943260	28950667	protein_coding
NFATC2IP	84901	ENSG00000176953	16	28962128	28978418	protein_coding
MIR4517	100616487	ENSG00000266868	16	28969904	28969982	miRNA
SPNS1	83985	ENSG00000169682	16	28985542	28995869	protein_coding
LAT	27040	ENSG00000213658	16	28996147	29002104	protein_coding
SNX29P2	440352	ENSG00000198106	16	29262829	29519817	lincRNA
NPIPB11	728888	ENSG00000254206	16	29392675	29415350	protein_coding
BOLA2	552900	ENSG00000183336	16	29464914	29466285	protein_coding
SLX1B	79008	ENSG00000181625	16	29465822	29469540	protein_coding
SULT1A4	445329	ENSG00000213648	16	29467127	29476300	protein_coding
SPN	6693	ENSG00000197471	16	29674300	29682187	protein_coding
QPRT	23475	ENSG00000103485	16	29674600	29710020	protein_coding
C16orf54	283897	ENSG00000185905	16	29753784	29757327	protein_coding
ZG16	653808	ENSG00000174992	16	29789561	29793096	protein_coding
KIF22	3835	ENSG00000079616	16	29802040	29816706	protein_coding
MAZ	4150	ENSG00000103495	16	29817427	29823649	protein_coding
PRRT2	112476	ENSG00000167371	16	29823177	29827201	protein_coding
PAGR1	79447	ENSG00000185928	16	29827285	29841948	protein_coding
MVP	9961	ENSG00000013364	16	29831715	29859355	protein_coding
CDIPT	10423	ENSG00000103502	16	29869678	29875057	protein_coding
SEZ6L2	26470	ENSG00000174938	16	29882480	29910868	protein_coding
ASPHD1	253982	ENSG00000174939	16	29911696	29931185	protein_coding
KCTD13	253980	ENSG00000174943	16	29916333	29938356	protein_coding
TMEM219	124446	ENSG00000149932	16	29952206	29984373	protein_coding
TAOK2	9344	ENSG00000149930	16	29984962	30003582	protein_coding
HIRIP3	8479	ENSG00000149929	16	30003645	30007757	protein_coding
INO80E	283899	ENSG00000169592	16	30006615	30017114	protein_coding
DOC2A	8448	ENSG00000149927	16	30016830	30034591	protein_coding
C16orf92	146378	ENSG00000167194	16	30034655	30039057	protein_coding
FAM57B	83723	ENSG00000149926	16	30035748	30064299	protein_coding
ALDOA	226	ENSG00000149925	16	30064411	30081778	protein_coding
PPP4C	5531	ENSG00000149923	16	30087299	30096698	protein_coding
TBX6	6911	ENSG00000149922	16	30097114	30103208	protein_coding
YPEL3	83719	ENSG00000090238	16	30103635	30108236	protein_coding
GDPD3	79153	ENSG00000102886	16	30116131	30125177	protein_coding
MAPK3	5595	ENSG00000102882	16	30125426	30134827	protein_coding
CORO1A	11151	ENSG00000102879	16	30194148	30200397	protein_coding
BOLA2B	654483	ENSG00000169627	16	30204255	30205627	protein_coding
SLX1A	548593	ENSG00000132207	16	30205208	30208882	protein_coding
SULT1A3	6818	ENSG00000261052	16	30205754	30215631	protein_coding
CD2BP2	10421	ENSG00000169217	16	30362087	30366682	protein_coding
TBC1D10B	26000	ENSG00000169221	16	30368423	30381585	protein_coding
MYLPF	29895	ENSG00000180209	16	30382255	30389312	protein_coding
ZNF48	197407	ENSG00000180035	16	30389427	30411429	protein_coding
SEPT1	1731	ENSG00000180096	16	30389454	30407312	protein_coding
ZNF771	51333	ENSG00000179965	16	30418618	30440920	protein_coding
DCTPP1	79077	ENSG00000179958	16	30434940	30441396	protein_coding
SEPHS2	22928	ENSG00000179918	16	30454952	30457502	protein_coding
ITGAL	3683	ENSG00000005844	16	30483979	30534506	protein_coding
MIR4518	100616405	ENSG00000266305	16	30515240	30515322	miRNA
ZNF768	79724	ENSG00000169957	16	30535325	30538142	protein_coding
ZNF747	65988	ENSG00000169955	16	30537244	30546668	protein_coding
ZNF764	92595	ENSG00000169951	16	30565085	30569819	protein_coding
ZNF688	146542	ENSG00000229809	16	30580667	30584055	protein_coding
ZNF785	146540	ENSG00000197162	16	30585061	30597092	protein_coding
ZNF689	115509	ENSG00000156853	16	30613879	30635333	protein_coding
PRR14	78994	ENSG00000156858	16	30662038	30667761	protein_coding
FBRS	64319	ENSG00000156860	16	30669752	30682135	protein_coding
SRCAP	10847	ENSG00000080603	16	30709530	30755602	protein_coding
SNORA30	677813	ENSG00000206755	16	30721858	30721986	snoRNA
PHKG2	5261	ENSG00000156873	16	30759591	30772490	protein_coding
RNF40	9810	ENSG00000103549	16	30773066	30787628	protein_coding
ZNF629	23361	ENSG00000102870	16	30789778	30798523	protein_coding
BCL7C	9274	ENSG00000099385	16	30844947	30906281	protein_coding
MIR4519	100616231	ENSG00000265991	16	30886587	30886644	miRNA
MIR762	100313837	ENSG00000211591	16	30905224	30905306	miRNA
CTF1	1489	ENSG00000150281	16	30907928	30914881	protein_coding
FBXL19	54620	ENSG00000099364	16	30934376	30960104	protein_coding
ORAI3	93129	ENSG00000175938	16	30960387	30967782	protein_coding
SETD1A	9739	ENSG00000099381	16	30968615	30996437	protein_coding
HSD3B7	80270	ENSG00000099377	16	30996519	31000473	protein_coding
STX1B	112755	ENSG00000099365	16	31000577	31021949	protein_coding
STX4	6810	ENSG00000103496	16	31044210	31054296	protein_coding
ZNF668	79759	ENSG00000167394	16	31072164	31085641	protein_coding
ZNF646	9726	ENSG00000167395	16	31085743	31095517	protein_coding
PRSS53	339105	ENSG00000151006	16	31094746	31100949	protein_coding
VKORC1	79001	ENSG00000167397	16	31102163	31107301	protein_coding
